Hauptstraße 7,Lierfeld,"Wohnhaus, Ende des 18. Jahrhunderts, Sauerkrautstein bezeichnet 1782",50.134646,6.361438
(an) Hauptstraße 9,Lierfeld,"Eingang des Quereinhauses, bezeichnet 1571",50.134577,6.361824
