(an) Hauptstraße 31,Jettenbach (Pfalz),"Sandsteinportal, bezeichnet 1829",48.168769,12.377114
(bei) Hauptstraße 46,Jettenbach (Pfalz),"Stundenstein, Sandsteinsäule, 19. Jahrhunderts",48.168769,12.377114
Hauptstraße 66,Jettenbach (Pfalz),"Musikantenhaus; eingeschossiger Putzbau über Sockelgeschoss, 1903/04, Architekt Karl Faul, Reichenbach",48.168769,12.377114
Höhstraße 2,Jettenbach (Pfalz),"Grundschule, sandsteingegliederter Putzbau, 1892/93; Luitpoldlinde von 1893",49.53664,7.553682
Honiggasse 1,Jettenbach (Pfalz),"Quereinhaus, teilweise Fachwerk, bezeichnet 1740 und 1776, eingeschossiger Krüppelwalmdachanbau, Werkstattgebäude um 1900; Ofenstein, bezeichnet 1793, Ofenplatte, bezeichnet 1720",49.536529,7.553206
Kirchstraße 2,Jettenbach (Pfalz),"Protestantische Pfarrkirche; zweischiffige neugotische Hallenkirche, 1895/96, Architekt Franz Schöberl, Speyer; Ausstattung",49.536517,7.556808
(an) Kirchstraße 5,Jettenbach (Pfalz),"Ofenstein, bezeichnet 1801",49.537025,7.55626
(an) Kirchstraße 8,Jettenbach (Pfalz),"Ofenstein, bezeichnet 1829",49.535728,7.557212
