(an) Brunnenstraße 3,Föckelberg,"Ofenstein, bezeichnet 1771, Ofenplatte, bezeichnet 1720",49.523437,7.491303
(an) Eckstraße 9,Föckelberg,"Ofenplatte, bezeichnet 1720, Ofenstein",49.528729,7.491186
(an) Hofgartenstraße 1,Föckelberg,"Ofenstein, bezeichnet 1802",49.522759,7.493108
