Hauptstraße 35,Ginsweiler,"eingeschossiges Quereinhaus mit Drempel, bezeichnet 1830",49.653844,7.648193
(an) Naumburger Hof 3a,Ginsweiler,"Spolie, Quader eines römischen Grabmals","",""
