Roter Weg,Langweiler (bei Idar-Oberstein),"Katholische Pfarrkirche St. Nicetius; Saalbau mit Dachreiter, 1856",49.78197,7.188508
nordwestlich des Ortes,Langweiler (bei Idar-Oberstein),"Kriegerdenkmal; Terrassen, Treppe, kleine Kapelle, 1921–31, Entwurf Pastor Nikolaus Philipp",49.781987,7.188382
