In der Struth 19,Schlierschied,"ehemaliges Forsthaus; Fachwerkhaus, zweite Hälfte des 19. Jahrhunderts",49.873949,7.444015
Kirchweg,Schlierschied,"Evangelische Kirche; neugotischer Saalbau, bezeichnet 1882",49.875894,7.44221
östlich des ortes an der B 421,Schlierschied,"Anzenfelder Mühle; Gebäudekomplex einer Mühle mit Sägewerk; Fachwerkwohnhaus, 19. Jahrhundert, Umbau in den 1950er Jahren; ehemalige Ölmühle","",""
