(neben) Dorfstraße 16,Hollnich,Brunnenschacht und -haus aus Schieferbruchstein,50.073096,7.486973
Dorfstraße 22,Hollnich,"Fachwerkhaus, verschiefert, abgewalmtes Mansarddach, erstes Drittel des 19. Jahrhunderts, Ökonomietrakt; bauliche Gesamtanlage",50.073385,7.487287
