"Lingerhahner Straße, auf dem Friedhof",Hausbay,"Grabkreuz, Baumkreuz, Sandstein, bezeichnet 1916",50.106345,7.558586
Lingerhahner Straße 1,Hausbay,"Katholische Filialkirche St. Laurentius; neugotischer Backsteinsaal, 1904–08",50.106385,7.558757
