Schulstraße 8,Niedersohren,"Streckhof; Fachwerkbau, Ende des 19. Jahrhunderts, Fachwerkstall, teilweise massiv; bauliche Gesamtanlage",49.929117,7.330531
Sohrener Weg 4,Niedersohren,"Hakenhof, Fachwerk; bauliche Gesamtanlage",52.767236,9.162385
Niedersohrener Hof,Niedersohren,Walmdachbau; bauliche Gesamtanlage,52.767236,9.162385
