Simmerner Straße 3,Wiebelsheim,"Katholische Kirche St. Peter und Paul; Bruchsteinsaal, 1846/47",50.075709,7.636021
Simmerner Straße 9,Wiebelsheim,"Fachwerk-Quereinhaus, teilweise massiv und verschiefert, Mitte des 19. Jahrhunderts",50.075096,7.635707
