Büchenbeurener Straße 11,Lautzenhausen,"ehemalige Schule (?); Walmdachbau mit Kniestock, teilweise verschiefert, zweite Hälfte des 19. Jahrhunderts",49.936887,7.274225
Hauptstraße 22,Lautzenhausen,"Hakenhof; Fachwerkhaus, verputzt und verschiefert, 18. oder 19. Jahrhundert, Fachwerkscheune; bauliche Gesamtanlage",49.938058,7.273066
