Bergstraße 5, Otzweiler,"Streckhof; spätklassizistische Bruchsteinbauten, bezeichnet 1865"
Brückenstraße 6, Otzweiler,"Hakenhof; spätklassizistischer Hausteinbau, bezeichnet 1867"
Kirner Straße, Otzweiler,"Kriegerdenkmal 1914/18; Kunststein, 1920er Jahre"
