Hauptstraße 4,Panzweiler,"Katholische Kapelle St. Johannes Baptist; Saalbau, bezeichnet 1791",49.896609,7.479274
Johannisstraße 2,Panzweiler,"Quereinhaus; Fachwerkbau, teilweise massiv oder verschiefert, 19. Jahrhundert",50.022435,7.309609
