Im Brühl,Wagenhausen (Eifel),"Bildstock, neu verputzt",50.142487,6.984617
Kirchstraße 1,Wagenhausen (Eifel),"Katholische Kapelle St. Blasius; barocker Saalbau, bezeichnet 1720",50.143497,6.98574
Ringstraße,Wagenhausen (Eifel),"Spritzenhaus mit Brunnen; Bruchsteinbau, 19. Jahrhundert",50.143191,6.986261
