Katholische Pfarrkirche St. Margaretha,Hohe Straße,Hahn am See,1737,"Saalbau, bezeichnet 1737 und 1750",Kein Bild vorhanden,50.523904,7.890272
Fachwerkhaus,Hohe Straße 7a und 9,Hahn am See,1600!17. oder 18. Jahrhundert,"Fachwerkhaus mit Niederlass, verputzt und verkleidet, wohl aus dem 17. oder 18. Jahrhundert",Kein Bild vorhanden,50.521973,7.889348
Fachwerkhaus,Hohe Straße 21,Hahn am See,1600!17. Jahrhundert,"Fachwerkhaus, teilweise massiv, wohl noch aus dem 17. Jahrhundert",Kein Bild vorhanden,50.523122,7.889301
Hofanlage,Untergasse 6,Hahn am See,1700!18. Jahrhundert,"Streckhof mit Niederlass; Fachwerkhaus, teilweise massiv, 18. Jahrhundert, Anbau um 1900",Kein Bild vorhanden,50.523688,7.890839
