Brunnen,"Brunnenstraße, neben Nr. 3",Hüblingen,1902,"gusseisernes Becken eines Laufbrunnens, bezeichnet 1902",Kein Bild vorhanden,50.565587,8.085525
Brunnen,Hauptstraße,Hüblingen,1850!zweite Hälfte des 19. Jahrhunderts,"gusseiserner Laufbrunnen, zweite Hälfte des 19. Jahrhunderts",Kein Bild vorhanden,50.565976,8.085366
Brunnen,"Hauptstraße, gegenüber Nr. 11",Hüblingen,1850!zweite Hälfte des 19. Jahrhunderts,"gusseiserner Laufbrunnen, zweite Hälfte des 19. Jahrhunderts",Kein Bild vorhanden,50.565843,8.086316
Evangelische Matthäus-Kapelle,Kirchweg 3,Hüblingen,"","kleiner Saalbau, im Kern mittelalterlich, im 18. Jahrhundert überformt",Kein Bild vorhanden,50.566029,8.087014
