Brunnen,Holzbachstraße,Waldmühlen,1850!zweite Hälfte des 19. Jahrhunderts,"gusseiserner Laufbrunnen, zweite Hälfte des 19. Jahrhunderts",Kein Bild vorhanden,50.586698,8.063683
Quereinhaus,Limburger Straße 12,Waldmühlen,1800!erste Hälfte des 19. Jahrhunderts,"Fachwerk-Quereinhaus, teilweise massiv, erste Hälfte des 19. Jahrhunderts, eventuell älter",Kein Bild vorhanden,50.585371,8.062544
