südlich von Hausten,Herresbach,"Kapelle, Saalbau, eventuell aus dem 19. Jahrhundert; Grabkreuz, bezeichnet 1698",50.357047,7.020801
"südlich von Hausten, in der Nähe der Kapelle",Herresbach,"Wegekreuz, 1681","",""
Dorfstraße,Herresbach,"Katholische Kapelle St. Lüfthildis, kleiner Bruchsteinsaal, 1863",50.355909,7.000948
an der B 258 zwischen Döttingen und Herresbach,Herresbach,"Grabkreuz, bezeichnet 1807",54.137362,10.495574
