"Im Hasenbaum, Ecke Kirchweg",Acht (Eifel),"Wegekreuz, bezeichnet. 1724",50.370447,7.074404
an der K 11,Acht (Eifel),"Wegekreuz, bezeichnet 1597",49.158127,11.262556
