Nettestraße,Volkesfeld,"Brunnen, bezeichnet 1863",50.389064,7.150141
Oberdorfstraße 29,Volkesfeld,"Wegekreuz, bezeichnet 1757",50.390787,7.14626
an der K 19 Richtung Rieden,Volkesfeld,"Meilenstein, Obelisk, zweite Hälfte des 19. Jahrhunderts",49.160943,11.261586
östlich von Volkesfeld,Volkesfeld,"Wegekreuzfragment, Nischentyp, bezeichnet 1723; Wegekreuz, bezeichnet 1699",50.390368,7.148721
