Schulstraße 3,Erzenhausen,"Einfirstanlage mit Torbogen, bezeichnet 1807, im Kern wohl älter",49.498747,7.619295
Schulstraße 7,Erzenhausen,"ehemalige Schule; spätklassizistischer Putzbau, um 1830/40",49.498998,7.618747
