Hauptstraße 15,Mackenbach,"Protestantische Pfarrkirche; neugotischer Saalbau, 1868, Westturm 1882",49.473465,7.587602
"Triftstraße, auf dem Friedhof",Mackenbach,"Kriegerdenkmal 1914/18, 1920er Jahre",49.473236,7.581727
