Am Kapellchen,Schwarzenborn (Eifel),"Wegekapelle; kleiner Bruchsteinbau, um 1900 (?)",50.039794,6.712823
Zur alten Linde 1,Schwarzenborn (Eifel),"Katholische Filialkirche St. Martin; dreiachsiger neuromanischer Saalbau, um 1870/80; Schaftkreuz, sogenannter Kyllburger Typ, bezeichnet 1616",50.038898,6.711089
