Altenborn,Bettendorf (Taunus),"gusseiserner Laufbrunnen, zweite Hälfte des 19. Jahrhunderts",50.234293,7.871191
Miehlener Straße 7,Bettendorf (Taunus),"kleines Fachwerkhaus, 18. Jahrhundert; Gesamtanlage mit Fachwerkscheune, teilweise massiv, 19. Jahrhundert, und Hausgarten",50.232905,7.868739
