Kirchstraße 12,Lierschied,"Fachwerkhaus, teilweise verkleidet, 18. Jahrhundert",50.170997,7.745562
Kirchstraße 23,Lierschied,"Evangelische Kirche; gotischer Ostturm, dreiachsiger Saal, Fachwerk verputzt, Ende des 18. Jahrhunderts",50.170345,7.745706
