Aarstraße 3,Schiesheim,"Fachwerkhaus, teilweise massiv und verschiefert, 17. Jahrhundert",50.310037,8.066485
Lindenstraße 6,Schiesheim,"Fachwerkhaus, verputzt und verkleidet, wohl aus dem 17. oder 18. Jahrhundert",50.276435,8.057125
