Am Sandkopf,Neuhütten (Hochwald),"Jagdhaus Fuchsbau; eingeschossiger Fachwerkbau, 1899",50.005294,9.416725
(vor) Dollbergstraße 1,Neuhütten (Hochwald),"Schmelzer Kreuz; Gefallenenehrung und Fronleichnamskreuz; Holzkreuz, gusseiserner Korpus, 1929",49.642727,7.011755
